operationc,operationb,operationa,correctresponse,valuey,operationd,condition,valuex,Rule,Operatora,Length,Intermediate,CorrectResponse,Result,Y,X,Operatorc,Operatorb,Operatord,Structure,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,practice_encoding.keys,practice_encoding.rt,practice_execution.keys,practice_execution.corr,practice_execution.rt,encoding.keys,encoding.rt,execution.keys,execution.corr,execution.rt,date,frameRate,expName,session,participant,
increase,DIVIDE,double,9,8,triple,4,8,,,,,,,,,,,,,0,0,0,5,,,,,['space'],[13.865629771520616],None,0,,,,,,,2017_Apr_14_1719,60.006068979,KRITL,001,31040,
0,ADD,decrease,7,5,0,2,3,,,,,,,,,,,,,0,1,1,0,,,,,['space'],[2.8165690910245758],7,1,2.06666944304,,,,,,2017_Apr_14_1719,60.006068979,KRITL,001,31040,
ADD,triple ,half,8,2,0,3,4,,,,,,,,,,,,,0,2,2,3,,,,,['space'],[3.5331508157250937],8,1,3.01670165718,,,,,,2017_Apr_14_1719,60.006068979,KRITL,001,31040,
increase,DIVIDE,triple,3,3,0,3,2,,,,,,,,,,,,,0,3,3,4,,,,,['space'],[2.0499387388990726],3,1,5.56637844842,,,,,,2017_Apr_14_1719,60.006068979,KRITL,001,31040,
0,decrease,TIMES,8,3,0,2,3,,,,,,,,,,,,,0,4,4,1,,,,,['space'],[2.416610876651248],8,1,1.43337867691,,,,,,2017_Apr_14_1719,60.006068979,KRITL,001,31040,
0,ADD,half,7,5,0,2,4,,,,,,,,,,,,,0,5,5,2,,,,,['space'],[1.1167114211712033],7,1,1.26673236646,,,,,,2017_Apr_14_1719,60.006068979,KRITL,001,31040,
,,,,,,,,"('DECREASE', 'THIRD', 'DOUBLE', 'ADD', 'x', 'y')",third,4,"(9, 18, 6, 5)",5,5,4,5,double,decrease,ADD,UUUBxy,,,,,0,0,0,16,,,,,,space,5.8996675697,5,1,5.94973229544,2017_Apr_14_1719,60.006068979,KRITL,001,31040,
,,,,,,,,"('ADD', 'HALF', 'x', 'y')",half,2,"(2, 7)",7,7,5,4,0,ADD,0,BUxy,,,,,0,1,1,0,,,,,,space,2.71656667627,7,1,2.28334968246,2017_Apr_14_1719,60.006068979,KRITL,001,31040,
,,,,,,,,"('SUBTRACT', 'TRIPLE', 'x', 'y')",triple,2,"(12, 9)",9,9,3,4,0,SUBTRACT,0,BUxy,,,,,0,2,2,1,,,,,,space,3.84982122114,9,1,2.10003146171,2017_Apr_14_1719,60.006068979,KRITL,001,31040,
,,,,,,,,"('TRIPLE', 'INCREASE', 'SUBTRACT', 'x', 'y')",increase,3,"(1, 2, 6)",6,6,2,3,SUBTRACT,triple,0,UUBxy,,,,,0,3,3,9,,,,,,space,5.2164072679,6,1,2.78327496524,2017_Apr_14_1719,60.006068979,KRITL,001,31040,
,,,,,,,,"('HALF', 'SUBTRACT', 'DECREASE', 'TRIPLE', 'x', 'y')",SUBTRACT,4,"(15, 14, 10, 5)",5,5,4,5,decrease,half,triple,UBUUxy,,,,,0,4,4,12,,,,,,space,9.01605142505,5,1,6.11634500939,2017_Apr_14_1719,60.006068979,KRITL,001,31040,
,,,,,,,,"('INCREASE', 'DIVIDE', 'TRIPLE', 'x', 'y')",DIVIDE,3,"(6, 2, 3)",3,3,3,2,triple,increase,0,UBUxy,,,,,0,5,5,7,,,,,,space,5.0830743312,4,0,10.7992941937,2017_Apr_14_1719,60.006068979,KRITL,001,31040,
,,,,,,,,"('SUBTRACT', 'INCREASE', 'HALF', 'x', 'y')",increase,3,"(4, 5, 3)",3,3,2,8,half,SUBTRACT,0,BUUxy,,,,,0,6,6,5,,,,,,space,10.9825714687,3,1,3.58322814014,2017_Apr_14_1719,60.006068979,KRITL,001,31040,
,,,,,,,,"('DIVIDE', 'TRIPLE', 'DECREASE', 'x', 'y')",triple,3,"(6, 18, 9)",9,9,2,7,decrease,DIVIDE,0,BUUxy,,,,,0,7,7,4,,,,,,space,5.36636871943,9,1,6.29966113038,2017_Apr_14_1719,60.006068979,KRITL,001,31040,
,,,,,,,,"('TRIPLE', 'DOUBLE', 'SUBTRACT', 'INCREASE', 'x', 'y')",double,4,"(5, 1, 2, 6)",6,6,4,4,SUBTRACT,triple,increase,UUBUxy,,,,,0,8,8,14,,,,,,space,6.26625046675,6,1,4.26654513602,2017_Apr_14_1719,60.006068979,KRITL,001,31040,
,,,,,,,,"('HALF', 'TIMES', 'DECREASE', 'x', 'y')",TIMES,3,"(8, 16, 8)",8,8,2,9,decrease,half,0,UBUxy,,,,,0,9,9,6,,,,,,space,2.69990526489,8,1,4.31651642153,2017_Apr_14_1719,60.006068979,KRITL,001,31040,
,,,,,,,,"('TRIPLE', 'HALF', 'ADD', 'x', 'y')",half,3,"(6, 3, 9)",9,9,3,3,ADD,triple,0,UUBxy,,,,,0,10,10,8,,,,,,space,2.56663567157,9,1,11.1492527755,2017_Apr_14_1719,60.006068979,KRITL,001,31040,
,,,,,,,,"('INCREASE', 'DIVIDE', 'x', 'y')",DIVIDE,2,"(4, 5)",5,5,2,8,0,increase,0,UBxy,,,,,0,11,11,3,,,,,,space,4.73308635244,5,1,2.16668025692,2017_Apr_14_1719,60.006068979,KRITL,001,31040,
,,,,,,,,"('INCREASE', 'TIMES', 'TRIPLE', 'HALF', 'x', 'y')",TIMES,4,"(1, 3, 6, 7)",7,7,2,2,triple,increase,half,UBUUxy,,,,,0,12,12,13,,,,,,space,4.89981525429,7,1,7.33291186063,2017_Apr_14_1719,60.006068979,KRITL,001,31040,
,,,,,,,,"('THIRD', 'INCREASE', 'HALF', 'TIMES', 'x', 'y')",increase,4,"(28, 14, 15, 5)",5,5,4,7,half,third,TIMES,UUUBxy,,,,,0,13,13,17,,,,,,space,5.76635283109,5,1,5.96639825634,2017_Apr_14_1719,60.006068979,KRITL,001,31040,
,,,,,,,,"('DIVIDE', 'DOUBLE', 'INCREASE', 'TRIPLE', 'x', 'y')",double,4,"(9, 10, 20, 5)",5,5,4,3,increase,DIVIDE,triple,BUUUxy,,,,,0,14,14,10,,,,,,space,8.94940787929,5,1,5.61639207948,2017_Apr_14_1719,60.006068979,KRITL,001,31040,
,,,,,,,,"('TIMES', 'HALF', 'INCREASE', 'THIRD', 'x', 'y')",half,4,"(1, 2, 1, 9)",9,9,9,3,increase,TIMES,third,BUUUxy,,,,,0,15,15,11,,,,,,space,9.36604745296,9,1,3.88320528754,2017_Apr_14_1719,60.006068979,KRITL,001,31040,
