operationc,operationb,operationa,correctresponse,valuey,operationd,condition,valuex,Rule,Operatora,Length,Intermediate,CorrectResponse,Result,Y,X,Operatorc,Operatorb,Operatord,Structure,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,practice_encoding.keys,practice_encoding.rt,practice_execution.keys,practice_execution.corr,practice_execution.rt,encoding.keys,encoding.rt,execution.keys,execution.corr,execution.rt,date,frameRate,expName,session,participant,
,,,,,,,,"('DOUBLE', 'THIRD', 'TIMES', 'x', 'y')",third,3,"(12, 4, 8)",8,8,6,2,TIMES,double,0,UUBxy,,,,,0,0,0,9,,,,,,space,11.6103048147,8,1,8.5332946507,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('TIMES', 'DOUBLE', 'x', 'y')",double,2,"(4, 8)",8,8,2,2,0,TIMES,0,BUxy,,,,,0,1,1,1,,,,,,space,2.35288007697,8,1,2.96573332575,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('DOUBLE', 'DECREASE', 'ADD', 'x', 'y')",decrease,3,"(4, 3, 6)",6,6,2,2,ADD,double,0,UUBxy,,,,,0,2,2,8,,,,,,space,6.80602749102,6,1,11.4142517728,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('SUBTRACT', 'TRIPLE', 'DECREASE', 'x', 'y')",triple,3,"(4, 12, 3)",3,3,9,5,decrease,SUBTRACT,0,BUUxy,,,,,0,3,3,4,,,,,,space,3.44478188702,3,1,3.50846614156,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('DOUBLE', 'DIVIDE', 'TRIPLE', 'INCREASE', 'x', 'y')",DIVIDE,4,"(5, 15, 3, 6)",6,6,5,4,triple,double,increase,UBUUxy,,,,,0,4,4,12,,,,,,space,9.07807125326,6,1,13.3616221648,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('THIRD', 'DECREASE', 'TIMES', 'HALF', 'x', 'y')",decrease,4,"(4, 16, 15, 5)",5,5,4,8,TIMES,third,half,UUBUxy,,,,,0,5,5,15,,,,,,space,15.4446971958,4,0,7.18616447374,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('THIRD', 'TIMES', 'HALF', 'x', 'y')",TIMES,3,"(3, 18, 6)",6,6,6,6,half,third,0,UBUxy,,,,,0,6,6,7,,,,,,space,7.94612557179,6,1,4.67643496403,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('DECREASE', 'TRIPLE', 'DIVIDE', 'DOUBLE', 'x', 'y')",triple,4,"(6, 2, 6, 5)",5,5,3,3,DIVIDE,decrease,double,UUBUxy,,,,,0,7,7,14,,,,,,space,5.66124969861,5,1,3.66992109374,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('SUBTRACT', 'DOUBLE', 'TRIPLE', 'DECREASE', 'x', 'y')",double,4,"(2, 6, 12, 8)",8,8,4,3,triple,SUBTRACT,decrease,BUUUxy,,,,,0,8,8,10,,,,,,space,10.244771808,8,1,9.04636806148,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('INCREASE', 'ADD', 'HALF', 'TRIPLE', 'x', 'y')",ADD,4,"(6, 3, 6, 7)",7,7,3,2,half,increase,triple,UBUUxy,,,,,0,9,9,13,,,,,,space,9.77835447871,7,1,5.90469584501,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('SUBTRACT', 'TRIPLE', 'DECREASE', 'DOUBLE', 'x', 'y')",triple,4,"(4, 3, 9, 1)",1,1,8,2,decrease,SUBTRACT,double,BUUUxy,,,,,0,10,10,11,,,,,,space,7.0272744039,1,1,4.19537026313,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('DECREASE', 'TRIPLE', 'HALF', 'SUBTRACT', 'x', 'y')",triple,4,"(4, 2, 6, 5)",5,5,2,6,half,decrease,SUBTRACT,UUUBxy,,,,,0,11,11,16,,,,,,space,8.86756366972,5,1,6.57925220503,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('TIMES', 'HALF', 'INCREASE', 'x', 'y')",half,3,"(6, 3, 9)",9,9,3,5,increase,TIMES,0,BUUxy,,,,,0,12,12,5,,,,,,space,5.62186830805,9,1,6.13463410095,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('THIRD', 'DIVIDE', 'DECREASE', 'x', 'y')",DIVIDE,3,"(6, 3, 1)",1,1,2,7,decrease,third,0,UBUxy,,,,,0,13,13,6,,,,,,space,7.66467059165,1,1,3.70169007863,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('DIVIDE', 'THIRD', 'x', 'y')",third,2,"(3, 1)",1,1,3,9,0,DIVIDE,0,BUxy,,,,,0,14,14,0,,,,,,space,2.69103789021,1,1,1.35329268393,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('HALF', 'TRIPLE', 'INCREASE', 'SUBTRACT', 'x', 'y')",triple,4,"(1, 2, 6, 3)",3,3,2,3,increase,half,SUBTRACT,UUUBxy,,,,,0,15,15,17,,,,,,space,7.78148210232,3,1,7.20115515945,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('INCREASE', 'SUBTRACT', 'x', 'y')",SUBTRACT,2,"(3, 4)",4,4,3,6,0,increase,0,UBxy,,,,,0,16,16,2,,,,,,space,2.20020815829,4,1,1.63626755547,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('THIRD', 'DIVIDE', 'x', 'y')",DIVIDE,2,"(3, 1)",1,1,2,6,0,third,0,UBxy,,,,,0,17,17,3,,,,,,space,1.64619531951,1,1,3.99054013714,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('INCREASE', 'DIVIDE', 'x', 'y')",DIVIDE,2,"(4, 5)",5,5,2,8,0,increase,0,UBxy,,,,,0,0,0,3,,,,,,space,12.458160291,5,1,2.24426891052,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('HALF', 'SUBTRACT', 'DECREASE', 'TRIPLE', 'x', 'y')",SUBTRACT,4,"(15, 14, 10, 5)",5,5,4,5,decrease,half,triple,UBUUxy,,,,,0,1,1,12,,,,,,space,5.1237918823,5,1,5.01327691454,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('TRIPLE', 'INCREASE', 'SUBTRACT', 'x', 'y')",increase,3,"(1, 2, 6)",6,6,2,3,SUBTRACT,triple,0,UUBxy,,,,,0,2,2,9,,,,,,space,7.55408213151,6,1,3.49110305338,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('TIMES', 'HALF', 'INCREASE', 'THIRD', 'x', 'y')",half,4,"(1, 2, 1, 9)",9,9,9,3,increase,TIMES,third,BUUUxy,,,,,0,3,3,11,,,,,,space,5.07207252923,6,0,9.30067182489,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('DIVIDE', 'DOUBLE', 'INCREASE', 'TRIPLE', 'x', 'y')",double,4,"(9, 10, 20, 5)",5,5,4,3,increase,DIVIDE,triple,BUUUxy,,,,,0,4,4,10,,,,,,space,10.2228416965,5,1,3.23631039102,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('TRIPLE', 'INCREASE', 'DIVIDE', 'DOUBLE', 'x', 'y')",increase,4,"(16, 2, 3, 9)",9,9,8,8,DIVIDE,triple,double,UUBUxy,,,,,0,5,5,15,,,,,,space,7.29695381288,9,1,5.81359755108,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('INCREASE', 'TIMES', 'TRIPLE', 'HALF', 'x', 'y')",TIMES,4,"(1, 3, 6, 7)",7,7,2,2,triple,increase,half,UBUUxy,,,,,0,6,6,13,,,,,,space,7.49329627454,7,1,9.45788416979,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('HALF', 'TIMES', 'DECREASE', 'x', 'y')",TIMES,3,"(8, 16, 8)",8,8,2,9,decrease,half,0,UBUxy,,,,,0,7,7,6,,,,,,space,4.06478908926,8,1,4.3147704537,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('SUBTRACT', 'INCREASE', 'HALF', 'x', 'y')",increase,3,"(4, 5, 3)",3,3,2,8,half,SUBTRACT,0,BUUxy,,,,,0,8,8,5,,,,,,space,4.38276415857,3,1,3.33301964941,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('DIVIDE', 'TRIPLE', 'DECREASE', 'x', 'y')",triple,3,"(6, 18, 9)",9,9,2,7,decrease,DIVIDE,0,BUUxy,,,,,0,9,9,4,,,,,,space,4.89883535655,9,1,5.29761769361,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('SUBTRACT', 'TRIPLE', 'x', 'y')",triple,2,"(12, 9)",9,9,3,4,0,SUBTRACT,0,BUxy,,,,,0,10,10,1,,,,,,space,3.2678753472,9,1,2.93212948227,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('INCREASE', 'DIVIDE', 'TRIPLE', 'x', 'y')",DIVIDE,3,"(6, 2, 3)",3,3,3,2,triple,increase,0,UBUxy,,,,,0,11,11,7,,,,,,space,5.66685821334,3,1,7.12738915696,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('ADD', 'HALF', 'x', 'y')",half,2,"(2, 7)",7,7,5,4,0,ADD,0,BUxy,,,,,0,12,12,0,,,,,,space,3.0886412003,7,1,1.74874301866,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('THIRD', 'INCREASE', 'HALF', 'TIMES', 'x', 'y')",increase,4,"(28, 14, 15, 5)",5,5,4,7,half,third,TIMES,UUUBxy,,,,,0,13,13,17,,,,,,space,8.21014362152,5,1,14.0076274541,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('TRIPLE', 'HALF', 'ADD', 'x', 'y')",half,3,"(6, 3, 9)",9,9,3,3,ADD,triple,0,UUBxy,,,,,0,14,14,8,,,,,,space,4.50152881548,9,1,5.63601033229,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('TRIPLE', 'DOUBLE', 'SUBTRACT', 'INCREASE', 'x', 'y')",double,4,"(5, 1, 2, 6)",6,6,4,4,SUBTRACT,triple,increase,UUBUxy,,,,,0,15,15,14,,,,,,space,3.44373409636,6,1,2.98048743614,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('DECREASE', 'THIRD', 'DOUBLE', 'ADD', 'x', 'y')",third,4,"(9, 18, 6, 5)",5,5,4,5,double,decrease,ADD,UUUBxy,,,,,0,16,16,16,,,,,,space,5.13706669709,5,1,6.10344885511,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('DOUBLE', 'DIVIDE', 'x', 'y')",DIVIDE,2,"(1, 2)",2,2,8,8,0,double,0,UBxy,,,,,0,17,17,2,,,,,,space,8.89856973424,2,1,2.7259271495,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('THIRD', 'DECREASE', 'TIMES', 'x', 'y')",decrease,3,"(25, 24, 8)",8,8,5,5,TIMES,third,0,UUBxy,,,,,0,0,0,8,,,,,,space,7.20895864518,8,1,3.65346266117,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('THIRD', 'INCREASE', 'HALF', 'DIVIDE', 'x', 'y')",increase,4,"(4, 2, 3, 1)",1,1,2,8,half,third,DIVIDE,UUUBxy,,,,,0,1,1,16,,,,,,space,11.7002909246,1,1,5.57260359879,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('TIMES', 'INCREASE', 'x', 'y')",increase,2,"(3, 6)",6,6,2,2,0,TIMES,0,BUxy,,,,,0,2,2,1,,,,,,space,2.06438313163,6,1,1.25049651071,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('TIMES', 'DECREASE', 'HALF', 'x', 'y')",decrease,3,"(4, 3, 9)",9,9,3,8,half,TIMES,0,BUUxy,,,,,0,3,3,4,,,,,,space,8.3583237589,9,1,4.69767004813,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('TRIPLE', 'DECREASE', 'HALF', 'TIMES', 'x', 'y')",decrease,4,"(6, 3, 2, 6)",6,6,2,3,half,triple,TIMES,UUUBxy,,,,,0,4,4,17,,,,,,space,6.52667964096,6,1,5.20909443099,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('TIMES', 'INCREASE', 'THIRD', 'DOUBLE', 'x', 'y')",increase,4,"(6, 2, 3, 9)",9,9,3,3,third,TIMES,double,BUUUxy,,,,,0,5,5,11,,,,,,space,12.5987287227,9,1,5.95541885204,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('THIRD', 'TIMES', 'DECREASE', 'x', 'y')",TIMES,3,"(3, 15, 5)",5,5,5,4,decrease,third,0,UBUxy,,,,,0,6,6,7,,,,,,space,2.83438783162,5,1,3.9237786537,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('THIRD', 'DOUBLE', 'ADD', 'INCREASE', 'x', 'y')",double,4,"(10, 12, 24, 8)",8,8,2,9,ADD,third,increase,UUBUxy,,,,,0,7,7,14,,,,,,space,11.4948487126,8,1,4.57882909919,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('TIMES', 'DECREASE', 'x', 'y')",decrease,2,"(2, 4)",4,4,2,3,0,TIMES,0,BUxy,,,,,0,8,8,0,,,,,,space,1.70401453608,4,1,1.36196512895,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('TRIPLE', 'HALF', 'ADD', 'DECREASE', 'x', 'y')",half,4,"(1, 4, 2, 6)",6,6,3,2,ADD,triple,decrease,UUBUxy,,,,,0,9,9,15,,,,,,space,8.00635708665,6,1,3.65551939656,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('TRIPLE', 'HALF', 'DIVIDE', 'x', 'y')",half,3,"(2, 1, 3)",3,3,2,4,DIVIDE,triple,0,UUBxy,,,,,0,10,10,9,,,,,,space,2.19277248421,3,1,4.35442831539,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('THIRD', 'ADD', 'INCREASE', 'x', 'y')",ADD,3,"(8, 15, 5)",5,5,7,7,increase,third,0,UBUxy,,,,,0,11,11,6,,,,,,space,2.78559452321,5,1,4.01771935099,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
,,,,,,,,"('TIMES', 'THIRD', 'HALF', 'x', 'y')",third,3,"(3, 1, 5)",5,5,5,6,half,TIMES,0,BUUxy,,,,,0,12,12,5,,,,,,space,7.47475520929,5,1,5.70138456053,2017_Apr_14_1300,245.000514434,KRITL,001,31031,
