operationc,operationb,operationa,correctresponse,valuey,operationd,condition,valuex,Rule,Operatora,Length,Intermediate,CorrectResponse,Result,Y,X,Operatorc,Operatorb,Operatord,Structure,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,practice_encoding.keys,practice_encoding.rt,practice_execution.keys,practice_execution.corr,practice_execution.rt,encoding.keys,encoding.rt,execution.keys,execution.corr,execution.rt,date,frameRate,expName,session,participant,
,,,,,,,,"('TIMES', 'INCREASE', 'THIRD', 'DOUBLE', 'x', 'y')",increase,4,"(6, 2, 3, 9)",9,9,3,3,third,TIMES,double,BUUUxy,,,,,0,6,6,11,,,,,,space,9.8221226615,1,0,14.7540736624,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('TIMES', 'INCREASE', 'x', 'y')",increase,2,"(3, 6)",6,6,2,2,0,TIMES,0,BUxy,,,,,0,7,7,1,,,,,,space,3.86419212155,6,1,2.43730491723,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('TRIPLE', 'DECREASE', 'HALF', 'TIMES', 'x', 'y')",decrease,4,"(6, 3, 2, 6)",6,6,2,3,half,triple,TIMES,UUUBxy,,,,,0,8,8,17,,,,,,space,8.42680356305,3,0,9.92587283517,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('TRIPLE', 'SUBTRACT', 'DOUBLE', 'DECREASE', 'x', 'y')",SUBTRACT,4,"(2, 4, 1, 3)",3,3,3,3,double,triple,decrease,UBUUxy,,,,,0,9,9,13,,,,,,space,12.5009314278,7,0,17.3399485764,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('THIRD', 'DECREASE', 'TIMES', 'x', 'y')",decrease,3,"(25, 24, 8)",8,8,5,5,TIMES,thid,0,UUBxy,,,,,0,10,10,8,,,,,,space,9.36318405174,8,1,6.02836244038,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('TIMES', 'DECREASE', 'x', 'y')",decrease,2,"(2, 4)",4,4,2,3,0,TIMES,0,BUxy,,,,,0,11,11,0,,,,,,space,2.67377874119,4,1,2.15928902819,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('THIRD', 'SUBTRACT', 'x', 'y')",SUBTRACT,2,"(3, 1)",1,1,2,5,0,third,0,UBxy,,,,,0,12,12,3,,,,,,space,2.47608787023,1,1,2.11614937981,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('THIRD', 'ADD', 'INCREASE', 'x', 'y')",ADD,3,"(8, 15, 5)",5,5,7,7,increase,third,0,UBUxy,,,,,0,13,13,6,,,,,,space,6.01171852717,5,1,6.71032262783,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('INCREASE', 'DIVIDE', 'TRIPLE', 'DOUBLE', 'x', 'y')",DIVIDE,4,"(6, 18, 3, 4)",4,4,6,3,triple,increase,double,UBUUxy,,,,,0,14,14,12,,,,,,space,8.42067115296,4,1,5.20088323783,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('TIMES', 'THIRD', 'HALF', 'x', 'y')",third,3,"(3, 1, 5)",5,5,5,6,half,TIMES,0,BUUxy,,,,,0,15,15,5,,,,,,space,11.077690843,9,0,16.4128746665,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('SUBTRACT', 'HALF', 'INCREASE', 'TRIPLE', 'x', 'y')",half,4,"(15, 16, 8, 3)",3,3,5,5,increase,SUBTRACT,triple,BUUUxy,,,,,0,16,16,10,,,,,,space,15.3584060003,9,0,10.6141397145,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('THIRD', 'ADD', 'x', 'y')",ADD,2,"(9, 3)",3,3,5,4,0,third,0,UBxy,,,,,0,17,17,2,,,,,,space,2.2712927406,3,1,3.10435561049,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('TRIPLE', 'DOUBLE', 'SUBTRACT', 'INCREASE', 'x', 'y')",double,4,"(5, 1, 2, 6)",6,6,4,4,SUBTRACT,triple,increase,UUBUxy,,,,,0,0,0,14,,,,,,space,12.2936134114,6,1,15.3075447577,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('TRIPLE', 'INCREASE', 'DIVIDE', 'DOUBLE', 'x', 'y')",increase,4,"(16, 2, 3, 9)",9,9,8,8,DIVIDE,triple,double,UUBUxy,,,,,0,1,1,15,,,,,,space,19.5911173669,None,0,,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('INCREASE', 'TIMES', 'TRIPLE', 'HALF', 'x', 'y')",TIMES,4,"(1, 3, 6, 7)",7,7,2,2,triple,increase,half,UBUUxy,,,,,0,2,2,13,,,,,,space,10.5325128323,5,0,9.23067037955,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('DIVIDE', 'DOUBLE', 'INCREASE', 'TRIPLE', 'x', 'y')",double,4,"(9, 10, 20, 5)",5,5,4,3,increase,DIVIDE,triple,BUUUxy,,,,,0,3,3,10,,,,,,space,8.63372857042,4,0,8.72666067296,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('TIMES', 'HALF', 'INCREASE', 'THIRD', 'x', 'y')",half,4,"(1, 2, 1, 9)",9,9,9,3,increase,TIMES,third,BUUUxy,,,,,0,4,4,11,,,,,,space,8.48167188754,7,0,8.72691509641,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('HALF', 'TIMES', 'DECREASE', 'x', 'y')",TIMES,3,"(8, 16, 8)",8,8,2,9,decrease,half,0,UBUxy,,,,,0,5,5,6,,,,,,space,5.34777061014,8,1,5.87525516712,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('HALF', 'SUBTRACT', 'DECREASE', 'TRIPLE', 'x', 'y')",SUBTRACT,4,"(15, 14, 10, 5)",5,5,4,5,decrease,half,triple,UBUUxy,,,,,0,6,6,12,,,,,,space,5.64311389106,7,0,16.0060382699,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('SUBTRACT', 'INCREASE', 'HALF', 'x', 'y')",increase,3,"(4, 5, 3)",3,3,2,8,half,SUBTRACT,0,BUUxy,,,,,0,7,7,5,,,,,,space,4.71794833209,7,0,9.28324469342,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('DECREASE', 'THIRD', 'DOUBLE', 'ADD', 'x', 'y')",third,4,"(9, 18, 6, 5)",5,5,4,5,double,decrease,ADD,UUUBxy,,,,,0,8,8,16,,,,,,space,10.9990526489,5,1,6.85928493362,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('TRIPLE', 'INCREASE', 'SUBTRACT', 'x', 'y')",increase,3,"(1, 2, 6)",6,6,2,3,SUBTRACT,triple,0,UUBxy,,,,,0,9,9,9,,,,,,space,5.22674658899,6,1,15.7980899693,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('DOUBLE', 'DIVIDE', 'x', 'y')",DIVIDE,2,"(1, 2)",2,2,8,8,0,dpuble,0,UBxy,,,,,0,10,10,2,,,,,,space,7.31858925521,2,1,2.57151836206,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('TRIPLE', 'HALF', 'ADD', 'x', 'y')",half,3,"(6, 3, 9)",9,9,3,3,ADD,triple,0,UUBxy,,,,,0,11,11,8,,,,,,space,2.26553024192,3,0,13.1824937068,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('SUBTRACT', 'TRIPLE', 'x', 'y')",triple,2,"(12, 9)",9,9,3,4,0,SUBTRACT,0,BUxy,,,,,0,12,12,1,,,,,,space,1.69271456524,9,1,3.54175956739,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('INCREASE', 'DIVIDE', 'TRIPLE', 'x', 'y')",DIVIDE,3,"(6, 2, 3)",3,3,3,2,triple,increase,0,UBUxy,,,,,0,13,13,7,,,,,,space,5.68071676721,3,1,4.80785710011,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('ADD', 'HALF', 'x', 'y')",half,2,"(2, 7)",7,7,5,4,0,ADD,0,BUxy,,,,,0,14,14,0,,,,,,space,2.29881981815,7,1,2.3994882134,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('INCREASE', 'DIVIDE', 'x', 'y')",DIVIDE,2,"(4, 5)",5,5,2,8,0,increase,0,UBxy,,,,,0,15,15,3,,,,,,space,6.37047064139,5,1,2.95206830167,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('DIVIDE', 'TRIPLE', 'DECREASE', 'x', 'y')",triple,3,"(6, 18, 9)",9,9,2,7,decrease,DIVIDE,0,BUUxy,,,,,0,16,16,4,,,,,,space,5.77213002823,9,1,5.9143257901,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('THIRD', 'INCREASE', 'HALF', 'TIMES', 'x', 'y')",increase,4,"(28, 14, 15, 5)",5,5,4,7,half,third,TIMES,UUUBxy,,,,,0,17,17,17,,,,,,space,13.4301215668,2,0,10.5174038589,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('SUBTRACT', 'HALF', 'TRIPLE', 'x', 'y')",half,3,"(12, 6, 2)",2,2,4,4,triple,SUBTRACT,0,BUUxy,,,,,0,0,0,5,,,,,,space,13.4949012071,2,1,7.45924517777,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('ADD', 'THIRD', 'INCREASE', 'HALF', 'x', 'y')",third,4,"(2, 3, 1, 7)",7,7,6,4,increase,ADD,half,BUUUxy,,,,,0,1,1,10,,,,,,space,8.03241186782,9,0,17.9951201092,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('DECREASE', 'ADD', 'DOUBLE', 'THIRD', 'x', 'y')",ADD,4,"(3, 6, 10, 9)",9,9,4,9,double,decrease ,third,UBUUxy,,,,,0,2,2,12,,,,,,space,9.62672720102,9,1,12.237939471,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('INCREASE', 'DIVIDE', 'THIRD', 'x', 'y')",DIVIDE,3,"(3, 1, 2)",2,2,3,9,third,increase,0,UBUxy,,,,,0,3,3,7,,,,,,space,16.7496819707,2,1,4.12935175214,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('DOUBLE', 'TRIPLE', 'SUBTRACT', 'x', 'y')",triple,3,"(1, 3, 6)",6,6,3,4,SUBTRACT,double,0,UUBxy,,,,,0,4,4,9,,,,,,space,5.18017204905,6,1,5.97863717921,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('DECREASE', 'TIMES', 'DOUBLE', 'THIRD', 'x', 'y')",TIMES,4,"(1, 2, 8, 7)",7,7,4,3,double,decrease,third,UBUUxy,,,,,0,5,5,13,,,,,,space,11.543497486,9,0,10.9804583892,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('DIVIDE', 'DOUBLE', 'x', 'y')",double,2,"(12, 2)",2,2,6,6,0,DIVIDE,0,BUxy,,,,,0,6,6,1,,,,,,space,3.78683024426,2,1,4.38850250976,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('DIVIDE', 'INCREASE', 'DOUBLE', 'THIRD', 'x', 'y')",increase,4,"(2, 4, 5, 1)",1,1,5,6,double,DIVIDE,third,BUUUxy,,,,,0,7,7,11,,,,,,space,9.50937849635,1,1,12.3388745384,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('DOUBLE', 'SUBTRACT', 'x', 'y')",SUBTRACT,2,"(1, 2)",2,2,7,8,0,double,0,UBxy,,,,,0,8,8,2,,,,,,space,7.15516330871,2,1,1.97186258614,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('DOUBLE', 'DECREASE', 'SUBTRACT', 'x', 'y')",decrease,3,"(5, 4, 8)",8,8,2,7,SUBTRACT,double,0,UUBxy,,,,,0,9,9,8,,,,,,space,8.3778303734,9,0,11.0475218911,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('HALF', 'TIMES', 'x', 'y')",TIMES,2,"(16, 8)",8,8,4,4,0,half,0,UBxy,,,,,0,10,10,3,,,,,,space,2.72590265206,8,1,2.59444236994,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('ADD', 'DOUBLE', 'x', 'y')",double,2,"(4, 8)",8,8,4,2,0,ADD,0,BUxy,,,,,0,11,11,0,,,,,,space,1.94659067326,8,1,3.53947605567,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('DOUBLE', 'TRIPLE', 'DIVIDE', 'DECREASE', 'x', 'y')",triple,4,"(8, 1, 3, 6)",6,6,8,9,DIVIDE,double,decrease,UUBUxy,,,,,0,12,12,15,,,,,,space,13.5365430117,6,1,8.07155108364,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('DIVIDE', 'DOUBLE', 'THIRD', 'x', 'y')",double,3,"(2, 4, 1)",1,1,4,6,third,DIVIDE,0,BUUxy,,,,,0,13,13,4,,,,,,space,12.2554467441,1,1,3.9619750679,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('HALF', 'SUBTRACT', 'TRIPLE', 'x', 'y')",SUBTRACT,3,"(9, 2, 1)",1,1,7,3,triple,half,0,UBUxy,,,,,0,14,14,6,,,,,,space,6.37587722721,1,1,5.16856516022,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('DOUBLE', 'DECREASE', 'TRIPLE', 'DIVIDE', 'x', 'y')",decrease,4,"(1, 3, 2, 4)",4,4,4,4,triple,double,DIVIDE,UUUBxy,,,,,0,15,15,17,,,,,,space,10.583785282,4,1,17.7041807687,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('DECREASE', 'HALF', 'TRIPLE', 'DIVIDE', 'x', 'y')",half,4,"(4, 12, 6, 5)",5,5,2,8,triple,decrease,DIVIDE,UUUBxy,,,,,0,16,16,16,,,,,,space,12.2509840098,5,1,10.7822110763,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('DECREASE', 'THIRD', 'TIMES', 'HALF', 'x', 'y')",third,4,"(2, 12, 4, 3)",3,3,6,4,TIMES,decrease,half,UUBUxy,,,,,0,17,17,14,,,,,,space,9.77717860141,3,1,12.8867882136,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('TIMES', 'INCREASE', 'HALF', 'TRIPLE', 'x', 'y')",increase,4,"(6, 3, 4, 8)",8,8,2,2,half,TIMES,triple,BUUUxy,,,,,0,0,0,11,,,,,,space,14.3631700532,6,0,11.9947218508,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('INCREASE', 'ADD', 'TRIPLE', 'x', 'y')",ADD,3,"(6, 8, 9)",9,9,2,2,triple,increase,0,UBUxy,,,,,0,1,1,6,,,,,,space,8.56650968472,7,0,5.04656579086,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('TRIPLE', 'DECREASE', 'HALF', 'SUBTRACT', 'x', 'y')",decrease,4,"(4, 2, 1, 3)",3,3,5,9,half,triple,SUBTRACT,UUUBxy,,,,,0,2,2,17,,,,,,space,19.6545622464,None,0,,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('DIVIDE', 'TRIPLE', 'HALF', 'x', 'y')",triple,3,"(4, 12, 4)",4,4,3,8,half,DIVIDE,0,BUUxy,,,,,0,3,3,4,,,,,,space,5.07500137361,4,1,7.27440496584,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('ADD', 'THIRD', 'x', 'y')",third,2,"(1, 7)",7,7,6,3,0,ADD,0,BUxy,,,,,0,4,4,0,,,,,,space,3.67554710666,7,1,2.91849700484,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('DECREASE', 'TRIPLE', 'HALF', 'ADD', 'x', 'y')",triple,4,"(6, 3, 9, 8)",8,8,2,4,half,decrease,ADD,UUUBxy,,,,,0,5,5,16,,,,,,space,10.5114009353,8,1,7.94823585159,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('THIRD', 'TIMES', 'HALF', 'INCREASE', 'x', 'y')",TIMES,4,"(8, 4, 12, 4)",4,4,3,7,half,third,increase,UBUUxy,,,,,0,6,6,13,,,,,,space,8.46776048919,3,0,19.7762784953,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('TIMES', 'THIRD', 'DOUBLE', 'x', 'y')",third,3,"(6, 2, 4)",4,4,2,3,double,TIMES,0,BUUxy,,,,,0,7,7,5,,,,,,space,3.3069333715,3,0,10.7628000018,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('DECREASE', 'TRIPLE', 'DIVIDE', 'x', 'y')",triple,3,"(2, 6, 5)",5,5,4,8,DIVIDE,decrease,0,UUBxy,,,,,0,8,8,8,,,,,,space,6.46869909125,5,1,4.78872109695,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('SUBTRACT', 'INCREASE', 'x', 'y')",increase,2,"(6, 2)",2,2,4,5,0,SUBTRACT,0,BUxy,,,,,0,9,9,1,,,,,,space,4.10450014541,2,1,3.97529012848,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('DIVIDE', 'DOUBLE', 'INCREASE', 'THIRD', 'x', 'y')",double,4,"(2, 3, 6, 2)",2,2,3,6,increase,DIVIDE,third,BUUUxy,,,,,0,10,10,10,,,,,,space,5.36598970897,2,1,7.94297275079,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('DOUBLE', 'TIMES', 'x', 'y')",TIMES,2,"(4, 8)",8,8,2,2,0,double,0,UBxy,,,,,0,11,11,3,,,,,,space,1.77403032993,8,1,2.6506727523,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('THIRD', 'INCREASE', 'ADD', 'DOUBLE', 'x', 'y')",increase,4,"(16, 20, 21, 7)",7,7,4,8,ADD,third,double,UUBUxy,,,,,0,12,12,14,,,,,,space,7.28630267432,6,0,11.3138871459,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('INCREASE', 'SUBTRACT', 'THIRD', 'x', 'y')",SUBTRACT,3,"(3, 1, 2)",2,2,2,9,third,increase,0,UBUxy,,,,,0,13,13,7,,,,,,space,4.15283010218,2,1,7.42902583116,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('DOUBLE', 'ADD', 'x', 'y')",ADD,2,"(4, 8)",8,8,2,2,0,double,0,UBxy,,,,,0,14,14,2,,,,,,space,3.1489822537,8,1,1.94242855758,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('INCREASE', 'DIVIDE', 'TRIPLE', 'HALF', 'x', 'y')",DIVIDE,4,"(2, 6, 2, 3)",3,3,3,4,triple,increase,half,UBUUxy,,,,,0,15,15,12,,,,,,space,8.05545591318,3,1,11.8515514406,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('TRIPLE', 'DOUBLE', 'SUBTRACT', 'DECREASE', 'x', 'y')",double,4,"(4, 1, 2, 6)",6,6,3,5,SUBTRACT,triple,decrease,UUBUxy,,,,,0,16,16,15,,,,,,space,6.29411315929,None,0,,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('THIRD', 'INCREASE', 'SUBTRACT', 'x', 'y')",increase,3,"(2, 3, 1)",1,1,6,8,SUBTRACT,third,0,UUBxy,,,,,0,17,17,9,,,,,,space,5.92265212125,1,1,4.83230064943,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('INCREASE', 'SUBTRACT', 'HALF', 'x', 'y')",SUBTRACT,3,"(4, 2, 3)",3,3,2,8,half,increase,0,UBUxy,,,,,0,0,0,7,,,,,,space,5.14013307711,3,1,7.5328337488,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('DIVIDE', 'DECREASE', 'TRIPLE', 'x', 'y')",decrease,3,"(9, 8, 4)",4,4,2,3,triple,DIVIDE,0,BUUxy,,,,,0,1,1,5,,,,,,space,3.21116656477,3,0,7.32645958394,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('DOUBLE', 'ADD', 'INCREASE', 'THIRD', 'x', 'y')",ADD,4,"(1, 2, 4, 8)",8,8,2,3,increase,double,third,UBUUxy,,,,,0,2,2,12,,,,,,space,6.13235233903,5,0,8.15728373744,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('ADD', 'HALF', 'THIRD', 'x', 'y')",half,3,"(2, 1, 9)",9,9,8,6,third,ADD,0,BUUxy,,,,,0,3,3,4,,,,,,space,9.32238460917,1,0,9.5519578532,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('THIRD', 'INCREASE', 'DIVIDE', 'DOUBLE', 'x', 'y')",increse,4,"(18, 2, 3, 1)",1,1,9,9,DIVIDE,third,double,UUBUxy,,,,,0,4,4,15,,,,,,space,10.6886238421,1,1,10.4443871282,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('HALF', 'ADD', 'TRIPLE', 'x', 'y')",ADD,3,"(9, 12, 6)",6,6,3,3,triple,half,0,UBUxy,,,,,0,5,5,6,,,,,,space,2.54696492421,6,1,5.58939379676,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('INCREASE', 'ADD', 'x', 'y')",ADD,2,"(5, 6)",6,6,2,3,0,increase,0,UBxy,,,,,0,6,6,3,,,,,,space,2.20972191552,6,1,1.90777552362,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('SUBTRACT', 'DECREASE', 'TRIPLE', 'DOUBLE', 'x', 'y')",decrease,4,"(6, 18, 17, 8)",8,8,9,3,triple,SUBTRACT,double,BUUUxy,,,,,0,7,7,11,,,,,,space,10.1035002997,8,1,14.2905634797,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('DECREASE', 'DIVIDE', 'x', 'y')",DIVIDE,2,"(2, 1)",1,1,4,8,0,decrease,0,UBxy,,,,,0,8,8,2,,,,,,space,1.91371230412,3,0,3.50013001143,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('THIRD', 'TIMES', 'DOUBLE', 'DECREASE', 'x', 'y')",TIMES,4,"(1, 2, 6, 2)",2,2,3,2,double,third,decrease,UBUUxy,,,,,0,9,9,13,,,,,,space,9.0318907722,5,0,8.11766227194,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('THIRD', 'DOUBLE', 'INCREASE', 'TIMES', 'x', 'y')",double,4,"(8, 9, 18, 6)",6,6,4,2,increase,third,TIMES,UUUBxy,,,,,0,10,10,17,,,,,,space,14.4199701761,6,1,9.21910653623,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('THIRD', 'DOUBLE', 'ADD', 'DECREASE', 'x', 'y')",double,4,"(5, 12, 24, 8)",8,8,7,6,ADD,third,decrease,UUBUxy,,,,,0,11,11,14,,,,,,space,6.81518393556,8,1,14.9005634762,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('ADD', 'DOUBLE', 'DECREASE', 'THIRD', 'x', 'y')",double,4,"(2, 1, 2, 8)",8,8,6,6,decrease,ADD,third,BUUUxy,,,,,0,12,12,10,,,,,,space,6.47646758061,8,1,11.0857641505,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
,,,,,,,,"('DIVIDE', 'INCREASE', 'x', 'y')",increase,2,"(4, 2)",2,2,2,3,0,DIVIDE,0,BUxy,,,,,0,13,13,0,,,,,,space,2.46925413333,2,1,2.81628492067,2015_Jul_07_1549,287.31282802,KRITL,001,31005,
