operationc,operationb,operationa,correctresponse,valuey,operationd,condition,valuex,Rule,Operatora,Length,Intermediate,CorrectResponse,Result,Y,X,Operatorc,Operatorb,Operatord,Structure,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,practice_encoding.keys,practice_encoding.rt,practice_execution.keys,practice_execution.corr,practice_execution.rt,encoding.keys,encoding.rt,execution.keys,execution.corr,execution.rt,date,frameRate,expName,session,participant,
,,,,,,,,"('HALF', 'SUBTRACT', 'DECREASE', 'TRIPLE', 'x', 'y')",SUBTRACT,4,"(15, 14, 10, 5)",5,5,4,5,decrease,half,triple,UBUUxy,,,,,0,3,3,12,,,,,,space,3.06675282435,5,1,6.08335143724,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('TIMES', 'HALF', 'INCREASE', 'THIRD', 'x', 'y')",half,4,"(1, 2, 1, 9)",9,9,9,3,increase,TIMES,third,BUUUxy,,,,,0,4,4,11,,,,,,space,4.43334895698,9,1,3.05005898746,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('DOUBLE', 'DIVIDE', 'x', 'y')",DIVIDE,2,"(1, 2)",2,2,8,8,0,double,0,UBxy,,,,,0,5,5,2,,,,,,space,0.93346071674,2,1,2.70012561569,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('INCREASE', 'TIMES', 'TRIPLE', 'HALF', 'x', 'y')",TIMES,4,"(1, 3, 6, 7)",7,7,2,2,triple,increase,half,UBUUxy,,,,,0,6,6,13,,,,,,space,3.18331374682,7,1,3.10002360644,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('INCREASE', 'DIVIDE', 'x', 'y')",DIVIDE,2,"(4, 5)",5,5,2,8,0,increase,0,UBxy,,,,,0,7,7,3,,,,,,space,1.33338607708,5,1,1.33342570625,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('SUBTRACT', 'INCREASE', 'HALF', 'x', 'y')",increase,3,"(4, 5, 3)",3,3,2,8,half,SUBTRACT,0,BUUxy,,,,,0,8,8,5,,,,,,space,2.65002072696,3,1,4.06676879001,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('DECREASE', 'THIRD', 'DOUBLE', 'ADD', 'x', 'y')",third,4,"(9, 18, 6, 5)",5,5,4,5,double,decrease,ADD,UUUBxy,,,,,0,9,9,16,,,,,,space,4.71668260382,5,1,4.78343286237,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('HALF', 'TIMES', 'DECREASE', 'x', 'y')",TIMES,3,"(8, 16, 8)",8,8,2,9,decrease,half,0,UBUxy,,,,,0,10,10,6,,,,,,space,1.38331705402,8,1,3.68341609836,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('TRIPLE', 'INCREASE', 'SUBTRACT', 'x', 'y')",increase,3,"(1, 2, 6)",6,6,2,3,SUBTRACT,triple,0,UUBxy,,,,,0,11,11,9,,,,,,space,3.78345367475,6,1,2.65004039882,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('DIVIDE', 'TRIPLE', 'DECREASE', 'x', 'y')",triple,3,"(6, 18, 9)",9,9,2,7,decrease,DIVIDE,0,BUUxy,,,,,0,12,12,4,,,,,,space,2.4333318508,9,1,4.00001967209,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('INCREASE', 'DIVIDE', 'TRIPLE', 'x', 'y')",DIVIDE,3,"(6, 2, 3)",3,3,3,2,triple,increase,0,UBUxy,,,,,0,13,13,7,,,,,,space,1.51670552604,3,1,2.96670698002,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('DIVIDE', 'DOUBLE', 'INCREASE', 'TRIPLE', 'x', 'y')",double,4,"(9, 10, 20, 5)",5,5,4,3,increase,DIVIDE,triple,BUUUxy,,,,,0,14,14,10,,,,,,space,2.8499889666,5,1,3.77356891846,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('SUBTRACT', 'TRIPLE', 'x', 'y')",triple,2,"(12, 9)",9,9,3,4,0,SUBTRACT,0,BUxy,,,,,0,15,15,1,,,,,,space,1.03348147206,9,1,2.08337766665,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('TRIPLE', 'INCREASE', 'DIVIDE', 'DOUBLE', 'x', 'y')",increase,4,"(16, 2, 3, 9)",9,9,8,8,DIVIDE,triple,double,UUBUxy,,,,,0,16,16,15,,,,,,space,2.90011153172,9,1,2.75006372028,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('THIRD', 'INCREASE', 'HALF', 'TIMES', 'x', 'y')",increase,4,"(28, 14, 15, 5)",5,5,4,7,half,third,TIMES,UUUBxy,,,,,0,17,17,17,,,,,,space,2.48345127993,5,1,3.4334048368,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('INCREASE', 'SUBTRACT', 'x', 'y')",SUBTRACT,2,"(3, 4)",4,4,3,6,0,increase,0,UBxy,,,,,0,0,0,2,,,,,,space,1.01673603186,4,1,1.48345612653,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('DECREASE', 'TRIPLE', 'DIVIDE', 'DOUBLE', 'x', 'y')",triple,4,"(6, 2, 6, 5)",5,5,3,3,DIVIDE,decrease,double,UUBUxy,,,,,0,1,1,14,,,,,,space,4.13330237125,5,1,3.38339431654,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('INCREASE', 'ADD', 'HALF', 'TRIPLE', 'x', 'y')",ADD,4,"(6, 3, 6, 7)",7,7,3,2,half,increase,triple,UBUUxy,,,,,0,2,2,13,,,,,,space,2.56674769253,7,1,4.65006634314,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('THIRD', 'DIVIDE', 'x', 'y')",DIVIDE,2,"(3, 1)",1,1,2,6,0,third,0,UBxy,,,,,0,3,3,3,,,,,,space,0.766794905416,1,1,3.80007509573,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('DIVIDE', 'THIRD', 'x', 'y')",third,2,"(3, 1)",1,1,3,9,0,DIVIDE,0,BUxy,,,,,0,4,4,0,,,,,,space,0.850366726052,1,1,1.0501171482,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('SUBTRACT', 'TRIPLE', 'DECREASE', 'DOUBLE', 'x', 'y')",triple,4,"(4, 3, 9, 1)",1,1,8,2,decrease,SUBTRACT,double,BUUUxy,,,,,0,5,5,11,,,,,,space,2.58339192171,1,1,3.53334034677,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('DECREASE', 'TRIPLE', 'HALF', 'SUBTRACT', 'x', 'y')",triple,4,"(4, 2, 6, 5)",5,5,2,6,half,decrease,SUBTRACT,UUUBxy,,,,,0,6,6,16,,,,,,space,2.73345313303,5,1,4.31669737201,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('DOUBLE', 'DECREASE', 'ADD', 'x', 'y')",decrease,3,"(4, 3, 6)",6,6,2,2,ADD,double,0,UUBxy,,,,,0,7,7,8,,,,,,space,1.43339115195,6,1,2.25004091207,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('THIRD', 'DIVIDE', 'DECREASE', 'x', 'y')",DIVIDE,3,"(6, 3, 1)",1,1,2,7,decrease,third,0,UBUxy,,,,,0,8,8,6,,,,,,space,2.26669626019,1,1,2.36674353003,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('TIMES', 'HALF', 'INCREASE', 'x', 'y')",half,3,"(6, 3, 9)",9,9,3,5,increase,TIMES,0,BUUxy,,,,,0,9,9,5,,,,,,space,1.56677563256,9,1,3.81670221884,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('SUBTRACT', 'TRIPLE', 'DECREASE', 'x', 'y')",triple,3,"(4, 12, 3)",3,3,9,5,decrease,SUBTRACT,0,BUUxy,,,,,0,10,10,4,,,,,,space,1.20011620736,3,1,4.90006049862,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('THIRD', 'DECREASE', 'TIMES', 'HALF', 'x', 'y')",decrease,4,"(4, 16, 15, 5)",5,5,4,8,TIMES,third,half,UUBUxy,,,,,0,11,11,15,,,,,,space,2.63342296926,5,1,3.41671071493,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('DOUBLE', 'DIVIDE', 'TRIPLE', 'INCREASE', 'x', 'y')",DIVIDE,4,"(5, 15, 3, 6)",6,6,5,4,triple,double,increase,UBUUxy,,,,,0,12,12,12,,,,,,space,2.14992493275,6,1,10.2166344217,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('TIMES', 'DOUBLE', 'x', 'y')",double,2,"(4, 8)",8,8,2,2,0,TIMES,0,BUxy,,,,,0,13,13,1,,,,,,space,0.666787549737,8,1,1.46675829822,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('THIRD', 'TIMES', 'HALF', 'x', 'y')",TIMES,3,"(3, 18, 6)",6,6,6,6,half,third,0,UBUxy,,,,,0,14,14,7,,,,,,space,2.31670706556,6,1,2.50010292162,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('SUBTRACT', 'DOUBLE', 'TRIPLE', 'DECREASE', 'x', 'y')",double,4,"(2, 6, 12, 8)",8,8,4,3,triple,SUBTRACT,decrease,BUUUxy,,,,,0,15,15,10,,,,,,space,2.06675938179,8,1,9.61667895445,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('DOUBLE', 'THIRD', 'TIMES', 'x', 'y')",third,3,"(12, 4, 8)",8,8,6,2,TIMES,double,0,UUBxy,,,,,0,16,16,9,,,,,,space,1.95010295021,8,1,4.60013051948,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('HALF', 'TRIPLE', 'INCREASE', 'SUBTRACT', 'x', 'y')",triple,4,"(1, 2, 6, 3)",3,3,2,3,increase,half,SUBTRACT,UUUBxy,,,,,0,17,17,17,,,,,,space,4.2000754379,3,1,3.35009359883,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('DOUBLE', 'THIRD', 'ADD', 'x', 'y')",third,3,"(9, 3, 6)",6,6,4,5,ADD,double,0,UUBxy,,,,,0,0,0,8,,,,,,space,1.40040119493,6,1,2.48338028952,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('ADD', 'DECREASE', 'x', 'y')",decrease,2,"(2, 7)",7,7,5,3,0,ADD,0,BUxy,,,,,0,1,1,0,,,,,,space,0.716772410786,7,1,1.4668931514,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('DOUBLE', 'SUBTRACT', 'INCREASE', 'x', 'y')",SUBTRACT,3,"(4, 1, 2)",2,2,3,3,increase,double,0,UBUxy,,,,,0,2,2,6,,,,,,space,1.9499301787,2,1,1.65005950071,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('ADD', 'TRIPLE', 'HALF', 'x', 'y')",triple,3,"(2, 6, 8)",8,8,2,4,half,ADD,0,BUUxy,,,,,0,3,3,5,,,,,,space,1.18342237058,8,1,2.70001357084,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('INCREASE', 'ADD', 'HALF', 'x', 'y')",ADD,3,"(1, 4, 5)",5,5,3,2,half,increase,0,UBUxy,,,,,0,4,4,7,,,,,,space,1.84995617985,5,1,2.95016880857,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('DECREASE', 'TRIPLE', 'SUBTRACT', 'DOUBLE', 'x', 'y')",triple,4,"(6, 3, 9, 8)",8,8,3,3,SUBTRACT,decrease,double,UUBUxy,,,,,0,5,5,15,,,,,,space,3.33348871372,8,1,4.76678407157,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('DECREASE', 'ADD', 'THIRD', 'HALF', 'x', 'y')",ADD,4,"(3, 1, 7, 6)",6,6,6,6,third,decrease,half,UBUUxy,,,,,0,6,6,12,,,,,,space,2.08331351879,6,1,3.51676682278,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('HALF', 'ADD', 'x', 'y')",ADD,2,"(12, 6)",6,6,8,4,0,half,0,UBxy,,,,,0,7,7,3,,,,,,space,0.933376896894,6,1,1.41685383581,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('ADD', 'DOUBLE', 'DECREASE', 'x', 'y')",double,3,"(1, 2, 7)",7,7,5,2,decrease,ADD,0,BUUxy,,,,,0,8,8,4,,,,,,space,1.36676548293,7,1,3.38340458018,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('DECREASE', 'SUBTRACT', 'DOUBLE', 'THIRD', 'x', 'y')",SUBTRACT,4,"(3, 6, 4, 3)",3,3,2,9,double,decrease,third,UBUUxy,,,,,0,9,9,13,,,,,,space,2.28334362549,3,1,7.49995096249,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('INCREASE', 'HALF', 'THIRD', 'TIMES', 'x', 'y')",half,4,"(12, 4, 2, 3)",3,3,4,3,third,increase,TIMES,UUUBxy,,,,,0,10,10,16,,,,,,space,2.15011509543,3,1,3.66669261095,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('ADD', 'TRIPLE', 'DOUBLE', 'DECREASE', 'x', 'y')",triple,4,"(1, 2, 6, 8)",8,8,2,2,double,ADD,decrease,BUUUxy,,,,,0,11,11,11,,,,,,space,2.45003367052,8,1,3.78321019805,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('DECREASE', 'TIMES', 'x', 'y')",TIMES,2,"(9, 8)",8,8,3,3,0,decrease,0,UBxy,,,,,0,12,12,2,,,,,,space,0.833428272163,8,1,1.11669377983,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('ADD', 'DECREASE', 'THIRD', 'DOUBLE', 'x', 'y')",decrease,4,"(18, 6, 5, 9)",9,9,4,9,third,ADD,double,BUUUxy,,,,,0,13,13,10,,,,,,space,2.15006263682,9,1,3.83344110171,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('DECREASE', 'DOUBLE', 'TIMES', 'THIRD', 'x', 'y')",double,4,"(1, 3, 6, 5)",5,5,3,3,TIMES,decrease,third,UUBUxy,,,,,0,14,14,14,,,,,,space,2.00017163111,5,1,4.03343015385,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('HALF', 'INCREASE', 'TIMES', 'x', 'y')",increase,3,"(9, 10, 5)",5,5,3,3,TIMES,half,0,UUBxy,,,,,0,15,15,9,,,,,,space,1.23327979131,5,1,2.38333216449,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('THIRD', 'HALF', 'INCREASE', 'SUBTRACT', 'x', 'y')",half,4,"(5, 6, 3, 1)",1,1,2,7,increase,third,SUBTRACT,UUUBxy,,,,,0,16,16,17,,,,,,space,1.98344785871,1,1,2.66663787141,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('DIVIDE', 'DECREASE', 'x', 'y')",decrease,2,"(8, 2)",2,2,4,9,0,DIVIDE,0,BUxy,,,,,0,17,17,1,,,,,,space,0.766756131547,2,1,2.16671541904,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('DECREASE', 'DIVIDE', 'x', 'y')",DIVIDE,2,"(2, 1)",1,1,4,8,0,decrease,0,UBxy,,,,,0,0,0,2,,,,,,space,0.900188224157,1,1,1.5834138745,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('DIVIDE', 'INCREASE', 'x', 'y')",increase,2,"(4, 2)",2,2,2,3,0,DIVIDE,0,BUxy,,,,,0,1,1,0,,,,,,space,0.800179157755,2,1,1.05007523834,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('THIRD', 'TIMES', 'DOUBLE', 'DECREASE', 'x', 'y')",TIMES,4,"(1, 2, 6, 2)",2,2,3,2,double,third,decrease,UBUUxy,,,,,0,2,2,13,,,,,,space,2.03330870054,2,1,5.76661187015,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('HALF', 'TRIPLE', 'INCREASE', 'DIVIDE', 'x', 'y')",triple,4,"(3, 4, 12, 6)",6,6,3,9,increase,half,DIVIDE,UUUBxy,,,,,0,3,3,16,,,,,,space,2.28333421715,6,1,3.38327029743,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('HALF', 'ADD', 'TRIPLE', 'x', 'y')",ADD,3,"(9, 12, 6)",6,6,3,3,triple,half,0,UBUxy,,,,,0,4,4,6,,,,,,space,0.98325113859,6,1,2.33357395895,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('ADD', 'HALF', 'THIRD', 'x', 'y')",half,3,"(2, 1, 9)",9,9,8,6,third,ADD,0,BUUxy,,,,,0,5,5,4,,,,,,space,0.933427074691,9,1,2.45006674225,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('SUBTRACT', 'DECREASE', 'TRIPLE', 'DOUBLE', 'x', 'y')",decrease,4,"(6, 18, 17, 8)",8,8,9,3,triple,SUBTRACT,double,BUUUxy,,,,,0,6,6,11,,,,,,space,2.2167501729,8,1,9.81648383103,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('ADD', 'DOUBLE', 'DECREASE', 'THIRD', 'x', 'y')",double,4,"(2, 1, 2, 8)",8,8,6,6,decrease,ADD,third,BUUUxy,,,,,0,7,7,10,,,,,,space,2.23351100867,8,1,3.66672311677,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('INCREASE', 'ADD', 'x', 'y')",ADD,2,"(5, 6)",6,6,2,3,0,increase,0,UBxy,,,,,0,8,8,3,,,,,,space,0.783356169937,6,1,1.88351206353,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('THIRD', 'HALF', 'ADD', 'x', 'y')",half,3,"(6, 3, 1)",1,1,3,3,ADD,third,0,UUBxy,,,,,0,9,9,9,,,,,,space,1.73352583393,1,1,3.00008724106,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('THIRD', 'DOUBLE', 'INCREASE', 'TIMES', 'x', 'y')",double,4,"(8, 9, 18, 6)",6,6,4,2,increase,third,TIMES,UUUBxy,,,,,0,10,10,17,,,,,,space,1.46677625971,6,1,5.20018320624,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('INCREASE', 'TRIPLE', 'DIVIDE', 'x', 'y')",triple,3,"(2, 6, 7)",7,7,3,6,DIVIDE,increase,0,UUBxy,,,,,0,11,11,8,,,,,,space,1.21678980207,7,1,1.80000724155,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
,,,,,,,,"('THIRD', 'INCREASE', 'DIVIDE', 'DOUBLE', 'x', 'y')",increase,4,"(18, 2, 3, 1)",1,1,9,9,DIVIDE,third,double,UUBUxy,,,,,0,12,12,15,,,,,,space,2.63347799378,1,1,4.49992102687,2017_Apr_14_1720,59.9900458925,KRITL,001,31035,
