operationc,operationb,operationa,correctresponse,valuey,operationd,condition,valuex,Rule,Operatora,Length,Intermediate,CorrectResponse,Result,Y,X,Operatorc,Operatorb,Operatord,Structure,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,practice_encoding.keys,practice_encoding.rt,practice_execution.keys,practice_execution.corr,practice_execution.rt,encoding.keys,encoding.rt,execution.keys,execution.corr,execution.rt,date,frameRate,expName,session,participant,
,,,,,,,,"('INCREASE', 'TRIPLE', 'DIVIDE', 'x', 'y')",triple,3,"(2, 6, 7)",7,7,3,6,DIVIDE,increase,0,UUBxy,,,,,0,15,15,8,,,,,,space,2.31658711401,7,1,6.13311840896,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('DOUBLE', 'ADD', 'INCREASE', 'THIRD', 'x', 'y')",ADD,4,"(1, 2, 4, 8)",8,8,2,3,increase,double,third,UBUUxy,,,,,0,16,16,12,,,,,,space,2.89988594688,8,1,5.74978905963,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('ADD', 'HALF', 'THIRD', 'x', 'y')",half,3,"(2, 1, 9)",9,9,8,6,third,ADD,0,BUUxy,,,,,0,17,17,4,,,,,,space,1.18340151198,9,1,3.44992495026,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('HALF', 'SUBTRACT', 'DECREASE', 'TRIPLE', 'x', 'y')",SUBTRACT,4,"(15, 14, 10, 5)",5,5,4,5,decrease,half,triple,UBUUxy,,,,,0,0,0,12,,,,,,space,3.63320117537,9,0,15.9988437206,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('HALF', 'TIMES', 'DECREASE', 'x', 'y')",TIMES,3,"(8, 16, 8)",8,8,2,9,decrease,half,0,UBUxy,,,,,0,1,1,6,,,,,,space,1.8666604138,8,1,3.16646432946,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('TIMES', 'HALF', 'INCREASE', 'THIRD', 'x', 'y')",half,4,"(1, 2, 1, 9)",9,9,9,3,increase,TIMES,third,BUUUxy,,,,,0,2,2,11,,,,,,space,2.4331812975,9,1,6.36633547302,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('DIVIDE', 'DOUBLE', 'INCREASE', 'TRIPLE', 'x', 'y')",double,4,"(9, 10, 20, 5)",5,5,4,3,increase,DIVIDE,triple,BUUUxy,,,,,0,3,3,10,,,,,,space,2.79991362896,5,1,4.59982445836,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('INCREASE', 'DIVIDE', 'TRIPLE', 'x', 'y')",DIVIDE,3,"(6, 2, 3)",3,3,3,2,triple,increase,0,UBUxy,,,,,0,4,4,7,,,,,,space,1.2500772546,3,1,3.34992498532,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('DECREASE', 'THIRD', 'DOUBLE', 'ADD', 'x', 'y')",third,4,"(9, 18, 6, 5)",5,5,4,5,double,decrease,ADD,UUUBxy,,,,,0,5,5,16,,,,,,space,2.3166375088,7,0,4.86646303465,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('TRIPLE', 'INCREASE', 'DIVIDE', 'DOUBLE', 'x', 'y')",increase,4,"(16, 2, 3, 9)",9,9,8,8,DIVIDE,triple,double,UUBUxy,,,,,0,6,6,15,,,,,,space,3.06655850471,9,1,3.9665455909,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('TRIPLE', 'INCREASE', 'SUBTRACT', 'x', 'y')",increase,3,"(1, 2, 6)",6,6,2,3,SUBTRACT,triple,0,UUBxy,,,,,0,7,7,9,,,,,,space,4.71641969145,6,1,2.89995383983,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('INCREASE', 'TIMES', 'TRIPLE', 'HALF', 'x', 'y')",TIMES,4,"(1, 3, 6, 7)",7,7,2,2,triple,increase,half,UBUUxy,,,,,0,8,8,13,,,,,,space,1.66667588241,7,1,4.38295488874,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('ADD', 'HALF', 'x', 'y')",half,2,"(2, 7)",7,7,5,4,0,ADD,0,BUxy,,,,,0,9,9,0,,,,,,space,0.750086178537,7,1,1.40009015054,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('SUBTRACT', 'INCREASE', 'HALF', 'x', 'y')",increase,3,"(4, 5, 3)",3,3,2,8,half,SUBTRACT,0,BUUxy,,,,,0,10,10,5,,,,,,space,0.850107841194,3,1,4.19986904366,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('TRIPLE', 'DOUBLE', 'SUBTRACT', 'INCREASE', 'x', 'y')",double,4,"(5, 1, 2, 6)",6,6,4,4,SUBTRACT,triple,increase,UUBUxy,,,,,0,11,11,14,,,,,,space,1.75001478591,6,1,9.19923595991,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('THIRD', 'INCREASE', 'HALF', 'TIMES', 'x', 'y')",increase,4,"(28, 14, 15, 5)",5,5,4,7,half,third,TIMES,UUUBxy,,,,,0,12,12,17,,,,,,space,3.23322091345,5,1,6.96628101845,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('INCREASE', 'DIVIDE', 'x', 'y')",DIVIDE,2,"(4, 5)",5,5,2,8,0,increase,0,UBxy,,,,,0,13,13,3,,,,,,space,1.05005842634,5,1,1.48341645533,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('SUBTRACT', 'TRIPLE', 'x', 'y')",triple,2,"(12, 9)",9,9,3,4,0,SUBTRACT,0,BUxy,,,,,0,14,14,1,,,,,,space,0.866756653879,9,1,2.46665600454,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('DOUBLE', 'DIVIDE', 'x', 'y')",DIVIDE,2,"(1, 2)",2,2,8,8,0,double,0,UBxy,,,,,0,15,15,2,,,,,,space,0.733421967365,2,1,1.63340940373,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('TRIPLE', 'HALF', 'ADD', 'x', 'y')",half,3,"(6, 3, 9)",9,9,3,3,ADD,triple,0,UUBxy,,,,,0,16,16,8,,,,,,space,1.81667477987,9,1,3.28324994282,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('DIVIDE', 'TRIPLE', 'DECREASE', 'x', 'y')",triple,3,"(6, 18, 9)",9,9,2,7,decrease,DIVIDE,0,BUUxy,,,,,0,17,17,4,,,,,,space,2.41672181501,9,1,5.03297985834,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('DIVIDE', 'THIRD', 'x', 'y')",third,2,"(3, 1)",1,1,3,9,0,DIVIDE,0,BUxy,,,,,0,0,0,0,,,,,,space,1.31669875258,1,1,6.04969341448,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('DOUBLE', 'DIVIDE', 'TRIPLE', 'INCREASE', 'x', 'y')",DIVIDE,4,"(5, 15, 3, 6)",6,6,5,4,triple,double,increase,UBUUxy,,,,,0,1,1,12,,,,,,space,1.35004257318,6,1,7.39960160153,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('DOUBLE', 'DECREASE', 'ADD', 'x', 'y')",decrease,3,"(4, 3, 6)",6,6,2,2,ADD,double,0,UUBxy,,,,,0,2,2,8,,,,,,space,1.11653923918,6,1,4.88312024646,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('SUBTRACT', 'DOUBLE', 'TRIPLE', 'DECREASE', 'x', 'y')",double,4,"(2, 6, 12, 8)",8,8,4,3,triple,SUBTRACT,decrease,BUUUxy,,,,,0,3,3,10,,,,,,space,2.38330100244,2,0,13.9657004292,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('TIMES', 'DOUBLE', 'x', 'y')",double,2,"(4, 8)",8,8,2,2,0,TIMES,0,BUxy,,,,,0,4,4,1,,,,,,space,1.08338964824,8,1,4.21654515364,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('DECREASE', 'TRIPLE', 'DIVIDE', 'DOUBLE', 'x', 'y')",triple,4,"(6, 2, 6, 5)",5,5,3,3,DIVIDE,decrease,double,UUBUxy,,,,,0,5,5,14,,,,,,space,2.01661311626,5,1,12.2323089086,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('INCREASE', 'ADD', 'HALF', 'TRIPLE', 'x', 'y')",ADD,4,"(6, 3, 6, 7)",7,7,3,2,half,increase,triple,UBUUxy,,,,,0,6,6,13,,,,,,space,1.85000005248,None,0,,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('TIMES', 'HALF', 'INCREASE', 'x', 'y')",half,3,"(6, 3, 9)",9,9,3,5,increase,TIMES,0,BUUxy,,,,,0,7,7,5,,,,,,space,1.6833498925,9,1,3.21660184767,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('SUBTRACT', 'TRIPLE', 'DECREASE', 'x', 'y')",triple,3,"(4, 12, 3)",3,3,9,5,decrease,SUBTRACT,0,BUUxy,,,,,0,8,8,4,,,,,,space,1.40003800602,3,1,3.7165558273,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('INCREASE', 'SUBTRACT', 'x', 'y')",SUBTRACT,2,"(3, 4)",4,4,3,6,0,increase,0,UBxy,,,,,0,9,9,2,,,,,,space,1.08340259711,4,1,3.76655825949,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('THIRD', 'DIVIDE', 'DECREASE', 'x', 'y')",DIVIDE,3,"(6, 3, 1)",1,1,2,7,decrease,third,0,UBUxy,,,,,0,10,10,6,,,,,,space,1.40002750722,1,1,2.21679537743,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('THIRD', 'TIMES', 'HALF', 'x', 'y')",TIMES,3,"(3, 18, 6)",6,6,6,6,half,third,0,UBUxy,,,,,0,11,11,7,,,,,,space,1.85008614371,6,1,3.01660786686,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('THIRD', 'DIVIDE', 'x', 'y')",DIVIDE,2,"(3, 1)",1,1,2,6,0,third,0,UBxy,,,,,0,12,12,3,,,,,,space,0.800079861889,1,1,2.78330716188,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('SUBTRACT', 'TRIPLE', 'DECREASE', 'DOUBLE', 'x', 'y')",triple,4,"(4, 3, 9, 1)",1,1,8,2,decrease,SUBTRACT,double,BUUUxy,,,,,0,13,13,11,,,,,,space,2.36662174319,1,1,5.19977105386,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('HALF', 'TRIPLE', 'INCREASE', 'SUBTRACT', 'x', 'y')",triple,4,"(1, 2, 6, 3)",3,3,2,3,increase,half,SUBTRACT,UUUBxy,,,,,0,14,14,17,,,,,,space,2.76659850543,3,1,5.53306822432,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('DOUBLE', 'THIRD', 'TIMES', 'x', 'y')",third,3,"(12, 4, 8)",8,8,6,2,TIMES,double,0,UUBxy,,,,,0,15,15,9,,,,,,space,1.86667686212,8,1,3.86653442727,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('THIRD', 'DECREASE', 'TIMES', 'HALF', 'x', 'y')",decrease,4,"(4, 16, 15, 5)",5,5,4,8,TIMES,third,half,UUBUxy,,,,,0,16,16,15,,,,,,space,2.58327433513,5,1,6.28300041892,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('DECREASE', 'TRIPLE', 'HALF', 'SUBTRACT', 'x', 'y')",triple,4,"(4, 2, 6, 5)",5,5,2,6,half,decrease,SUBTRACT,UUUBxy,,,,,0,17,17,16,,,,,,space,2.39995156508,5,1,10.1993332494,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('ADD', 'THIRD', 'INCREASE', 'HALF', 'x', 'y')",third,4,"(2, 3, 1, 7)",7,7,6,4,increase,ADD,half,BUUUxy,,,,,0,0,0,10,,,,,,space,2.23330630432,7,1,4.19986134442,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('SUBTRACT', 'HALF', 'TRIPLE', 'x', 'y')",half,3,"(12, 6, 2)",2,2,4,4,triple,SUBTRACT,0,BUUxy,,,,,0,1,1,5,,,,,,space,1.21674183314,2,1,5.0164083878,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('DOUBLE', 'SUBTRACT', 'x', 'y')",SUBTRACT,2,"(1, 2)",2,2,7,8,0,double,0,UBxy,,,,,0,2,2,2,,,,,,space,0.850099442294,2,1,2.6499913733,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('ADD', 'DOUBLE', 'x', 'y')",double,2,"(4, 8)",8,8,4,2,0,ADD,0,BUxy,,,,,0,3,3,0,,,,,,space,1.03341696295,8,1,1.91648016521,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('DECREASE', 'HALF', 'TRIPLE', 'DIVIDE', 'x', 'y')",half,4,"(4, 12, 6, 5)",5,5,2,8,triple,decrease,DIVIDE,UUUBxy,,,,,0,4,4,16,,,,,,space,3.38322331058,5,1,5.86635699566,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('INCREASE', 'DIVIDE', 'THIRD', 'x', 'y')",DIVIDE,3,"(3, 1, 2)",2,2,3,9,third,increase,0,UBUxy,,,,,0,5,5,7,,,,,,space,1.18339101318,2,1,3.74986885139,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('DECREASE', 'TIMES', 'DOUBLE', 'THIRD', 'x', 'y')",TIMES,4,"(1, 2, 8, 7)",7,7,4,3,double,decrease,third,UBUUxy,,,,,0,6,6,13,,,,,,space,3.1165682862,7,1,7.7661995471,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('DIVIDE', 'DOUBLE', 'x', 'y')",double,2,"(12, 2)",2,2,6,6,0,DIVIDE,0,BUxy,,,,,0,7,7,1,,,,,,space,1.35005517188,2,1,1.4167298642,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('DECREASE', 'ADD', 'DOUBLE', 'THIRD', 'x', 'y')",ADD,4,"(3, 6, 10, 9)",9,9,4,9,double,decrease ,third,UBUUxy,,,,,0,8,8,12,,,,,,space,2.13330178987,9,1,3.51656324649,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('DIVIDE', 'INCREASE', 'DOUBLE', 'THIRD', 'x', 'y')",increase,4,"(2, 4, 5, 1)",1,1,5,6,double,DIVIDE,third,BUUUxy,,,,,0,9,9,11,,,,,,space,3.06659350102,1,1,5.14956669277,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('DOUBLE', 'TRIPLE', 'SUBTRACT', 'x', 'y')",triple,3,"(1, 3, 6)",6,6,3,4,SUBTRACT,double,0,UUBxy,,,,,0,10,10,9,,,,,,space,2.51660489221,6,1,6.08302568644,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
,,,,,,,,"('DOUBLE', 'DECREASE', 'SUBTRACT', 'x', 'y')",decrease,3,"(5, 4, 8)",8,8,2,7,SUBTRACT,double,0,UUBxy,,,,,0,11,11,8,,,,,,space,3.0498984931,8,1,5.53307312378,2017_Jun_02_0912,60.0048088877,KRITL,001,31058,
