operationc,operationb,operationa,correctresponse,valuey,operationd,condition,valuex,Rule,Operatora,Length,Intermediate,CorrectResponse,Result,Y,X,Operatorc,Operatorb,Operatord,Structure,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,practice_encoding.keys,practice_encoding.rt,practice_execution.keys,practice_execution.corr,practice_execution.rt,encoding.keys,encoding.rt,execution.keys,execution.corr,execution.rt,date,frameRate,expName,session,participant,
ADD,triple ,half,8,2,0,3,4,,,,,,,,,,,,,0,0,0,3,,,,,['space'],[6.28855248799664],8,1,13.4455584554,,,,,,2015_Jul_08_1336,357.524927026,KRITL,001,31010,
increase,DIVIDE,triple,3,3,0,3,2,,,,,,,,,,,,,0,1,1,4,,,,,['space'],[13.149742691981373],3,1,2.90491357536,,,,,,2015_Jul_08_1336,357.524927026,KRITL,001,31010,
0,decrease,TIMES,8,3,0,2,3,,,,,,,,,,,,,0,2,2,1,,,,,['space'],[1.7389351051533595],8,1,1.3047283834,,,,,,2015_Jul_08_1336,357.524927026,KRITL,001,31010,
0,ADD,decrease,7,5,0,2,3,,,,,,,,,,,,,0,3,3,0,,,,,['space'],[6.653545936802402],7,1,1.86130073061,,,,,,2015_Jul_08_1336,357.524927026,KRITL,001,31010,
increase,DIVIDE,double,9,8,triple,4,8,,,,,,,,,,,,,0,4,4,5,,,,,['space'],[10.415236864006147],9,1,11.8932418962,,,,,,2015_Jul_08_1336,357.524927026,KRITL,001,31010,
0,ADD,half,7,5,0,2,4,,,,,,,,,,,,,0,5,5,2,,,,,['space'],[1.8722401281411294],7,1,1.69992536886,,,,,,2015_Jul_08_1336,357.524927026,KRITL,001,31010,
,,,,,,,,"('INCREASE', 'SUBTRACT', 'THIRD', 'x', 'y')",SUBTRACT,3,"(3, 1, 2)",2,2,2,9,third,increase,0,UBUxy,,,,,0,0,0,7,,,,,,space,9.21634815267,2,1,3.2354234042,2015_Jul_08_1336,357.524927026,KRITL,001,31010,
,,,,,,,,"('DECREASE', 'TRIPLE', 'DIVIDE', 'x', 'y')",triple,3,"(2, 6, 5)",5,5,4,8,DIVIDE,decrease,0,UUBxy,,,,,0,1,1,8,,,,,,space,9.28498312843,7,0,5.0308810682,2015_Jul_08_1336,357.524927026,KRITL,001,31010,
,,,,,,,,"('DIVIDE', 'DOUBLE', 'INCREASE', 'THIRD', 'x', 'y')",double,4,"(2, 3, 6, 2)",2,2,3,6,increase,DIVIDE,third,BUUUxy,,,,,0,2,2,10,,,,,,space,6.94984829109,2,1,3.86245287649,2015_Jul_08_1336,357.524927026,KRITL,001,31010,
,,,,,,,,"('SUBTRACT', 'INCREASE', 'x', 'y')",increase,2,"(6, 2)",2,2,4,5,0,SUBTRACT,0,BUxy,,,,,0,3,3,1,,,,,,space,1.05990200429,2,1,3.12759938583,2015_Jul_08_1336,357.524927026,KRITL,001,31010,
,,,,,,,,"('TRIPLE', 'DOUBLE', 'SUBTRACT', 'DECREASE', 'x', 'y')",double,4,"(4, 1, 2, 6)",6,6,3,5,SUBTRACT,triple,decrease,UUBUxy,,,,,0,4,4,15,,,,,,space,7.15758392238,6,1,4.4224399144,2015_Jul_08_1336,357.524927026,KRITL,001,31010,
,,,,,,,,"('TIMES', 'INCREASE', 'HALF', 'TRIPLE', 'x', 'y')",increase,4,"(6, 3, 4, 8)",8,8,2,2,half,TIMES,triple,BUUUxy,,,,,0,5,5,11,,,,,,space,8.86959741279,8,1,6.21493457543,2015_Jul_08_1336,357.524927026,KRITL,001,31010,
